subject,date_time,ip,Qplace_1_age,Qreponse_1_age,Qplace_2_sex,Qreponse_2_sex,Qplace_25_NativeLang,Qreponse_25_NativeLang,Qplace_20_turk,Qreponse_20_turk,Qrt,Iid,Iname,Ireponse,Irt,Iplace,Gid,Gname,Gplace,Bid,Bname,Bplace
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103897,I,0.254,30.246,1,85376,NM-On-P-12-T-U,19,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103810,I,0.236,2.28,1,85289,NM-Ex-O-1-T-D,20,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103831,I,0.19,2.123,1,85310,UE-M-O-6-T-U,21,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103887,I,0.36,2.542,1,85366,UE-M-P-10-T-U,22,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103858,I,0.256,2.926,1,85337,UE-P-O-1-T-D,23,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103766,I,0.224,2.826,1,85245,NM-Ex-N-9-T-U,24,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103789,I,0.292,1.928,1,85268,DE-No-N-4-T-D,25,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103785,I,0.744,3.917,1,85264,DE-N-N-4-T-U,26,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103851,I,0.27,2.225,1,85330,NM-On-O-6-T-D,27,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103792,I,0.312,2.312,1,85271,DE-No-N-11-T-U,28,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103859,I,0.338,2.119,1,85338,UE-P-O-6-T-D,29,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103815,I,0.308,7.697,1,85294,NM-Ex-O-6-T-U,30,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103864,I,0.248,0.43,1,85343,UE-P-O-3-T-U,31,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103816,I,1,4.933,1,85295,NM-Ex-O-3-T-U,32,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103764,I,0.184,4.917,1,85243,NM-Ex-N-11-T-D,33,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103853,I,0.228,3.014,1,85332,NM-On-O-8-T-D,34,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103790,I,0.238,2.669,1,85269,DE-No-N-9-T-U,35,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103791,I,0.284,4.675,1,85270,DE-No-N-2-T-U,36,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103893,I,0.154,3.397,1,85372,NM-On-P-12-T-D,37,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103808,I,0.94,3.342,1,85287,UE-E-O-3-T-U,38,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103788,I,1,3.395,1,85267,DE-No-N-11-T-D,39,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103817,I,1,3.878,1,85296,NM-Ex-O-8-T-U,40,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103895,I,0.28,6.191,1,85374,NM-On-P-10-T-U,41,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103884,I,0.154,2.963,1,85363,UE-M-P-7-T-D,42,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103890,I,0.36,3.65,1,85369,NM-On-P-5-T-D,43,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103904,I,0.832,2.828,1,85383,UE-P-P-7-T-U,44,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103891,I,0.382,11.101,1,85370,NM-On-P-10-T-D,45,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103872,I,0.242,2.597,1,85351,UE-E-P-7-T-U,46,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103869,I,0.148,3.169,1,85348,UE-E-P-12-T-D,47,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103783,I,0.218,2.998,1,85262,DE-N-N-2-T-U,48,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103837,I,0.192,8.585,1,85316,DE-N-O-8-T-D,49,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103800,I,0.216,11.006,1,85279,NM-On-N-11-T-U,50,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103804,I,0.246,3.872,1,85283,UE-E-O-3-T-D,51,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103899,I,0.246,2.125,1,85378,UE-P-P-10-T-D,52,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103775,I,0.246,3.102,1,85254,DE-F-N-2-T-U,53,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103841,I,0.332,4.972,1,85320,DE-N-O-8-T-U,54,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103855,I,0.982,2.373,1,85334,NM-On-O-6-T-U,55,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103778,I,0.182,3.979,1,85257,DE-N-N-9-T-D,56,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103822,I,0.278,3.477,1,85301,DE-F-O-1-T-U,57,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103770,I,0.242,3.469,1,85249,DE-F-N-9-T-D,58,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103771,I,0.218,3.197,1,85250,DE-F-N-2-T-D,59,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103896,I,0.188,0.514,1,85375,NM-On-P-7-T-U,60,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103845,I,0.222,6.656,1,85324,DE-No-O-8-T-D,61,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103838,I,0.21,19.466,1,85317,DE-N-O-1-T-U,62,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103868,I,0.192,2.736,1,85347,UE-E-P-7-T-D,63,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103865,I,0.354,30.307,1,85344,UE-P-O-8-T-U,64,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103821,I,0.322,4.299,1,85300,DE-F-O-8-T-D,65,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103886,I,0.286,5.161,1,85365,UE-M-P-5-T-U,66,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103842,I,0.236,4.491,1,85321,DE-No-O-1-T-D,67,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103850,I,0.228,3.824,1,85329,NM-On-O-1-T-D,68,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103881,I,0.27,19.332,1,85360,NM-Ex-P-12-T-U,69,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103863,I,0.416,4.232,1,85342,UE-P-O-6-T-U,70,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103854,I,0.272,2.211,1,85333,NM-On-O-1-T-U,71,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103772,I,0.208,4.783,1,85251,DE-F-N-11-T-D,72,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103866,I,0.166,3.761,1,85345,UE-E-P-5-T-D,73,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103871,I,0.214,2.78,1,85350,UE-E-P-10-T-U,74,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103870,I,0.184,2.276,1,85349,UE-E-P-5-T-U,75,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103901,I,0.11,3.025,1,85380,UE-P-P-12-T-D,76,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103880,I,0.178,7.958,1,85359,NM-Ex-P-7-T-U,77,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103794,I,0.15,5.691,1,85273,NM-On-N-9-T-D,78,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103827,I,0.312,11.01,1,85306,UE-M-O-6-T-D,79,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103846,I,0.102,2.419,1,85325,DE-No-O-1-T-U,80,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103826,I,0.172,3.249,1,85305,UE-M-O-1-T-D,81,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103824,I,0.142,9.77,1,85303,DE-F-O-3-T-U,82,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103807,I,0.174,2.999,1,85286,UE-E-O-6-T-U,83,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103848,I,0.202,3.291,1,85327,DE-No-O-3-T-U,84,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103847,I,0.15,3.61,1,85326,DE-No-O-6-T-U,85,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103767,I,0.2,3.46,1,85246,NM-Ex-N-2-T-U,86,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103902,I,0.31,8.717,1,85381,UE-P-P-5-T-U,87,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103820,I,0.206,49.032,1,85299,DE-F-O-3-T-D,88,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103819,I,0.592,2.806,1,85298,DE-F-O-6-T-D,89,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103879,I,0.234,3.621,1,85358,NM-Ex-P-10-T-U,90,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103849,I,0.21,2.382,1,85328,DE-No-O-8-T-U,91,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103903,I,0.214,2.039,1,85382,UE-P-P-10-T-U,92,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103894,I,0.208,6.811,1,85373,NM-On-P-5-T-U,93,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103812,I,0.14,3.22,1,85291,NM-Ex-O-3-T-D,94,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103857,I,0.19,2.175,1,85336,NM-On-O-8-T-U,95,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103762,I,0.192,2.597,1,85241,NM-Ex-N-9-T-D,96,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103809,I,0.198,3.107,1,85288,UE-E-O-8-T-U,97,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103797,I,0.2,3.072,1,85276,NM-On-N-4-T-D,98,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103839,I,0.182,10.925,1,85318,DE-N-O-6-T-U,99,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103806,I,0.182,8.536,1,85285,UE-E-O-1-T-U,100,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103861,I,0.28,8.279,1,85340,UE-P-O-8-T-D,101,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103892,I,0.278,2.33,1,85371,NM-On-P-7-T-D,102,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103813,I,0.28,2.875,1,85292,NM-Ex-O-8-T-D,103,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103805,I,0.274,2.458,1,85284,UE-E-O-8-T-D,104,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103780,I,0.79,5.789,1,85259,DE-N-N-11-T-D,105,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103793,I,0.246,2.729,1,85272,DE-No-N-4-T-U,106,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103814,I,0.274,5.105,1,85293,NM-Ex-O-1-T-U,107,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103844,I,0.878,2.305,1,85323,DE-No-O-3-T-D,108,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103829,I,0.254,2.499,1,85308,UE-M-O-8-T-D,109,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103773,I,0.356,30.802,1,85252,DE-F-N-4-T-D,110,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103825,I,0.274,2.677,1,85304,DE-F-O-8-T-U,111,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103768,I,0.27,6.191,1,85247,NM-Ex-N-11-T-U,112,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103765,I,0.262,1.485,1,85244,NM-Ex-N-4-T-D,113,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103875,I,0.262,1.858,1,85354,NM-Ex-P-10-T-D,114,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103882,I,0.212,2.422,1,85361,UE-M-P-5-T-D,115,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103787,I,0.904,5.403,1,85266,DE-No-N-2-T-D,116,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103860,I,0.218,2.639,1,85339,UE-P-O-3-T-D,117,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103832,I,0.256,38.921,1,85311,UE-M-O-3-T-U,118,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103885,I,0.21,1.732,1,85364,UE-M-P-12-T-D,119,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103873,I,0.188,2.363,1,85352,UE-E-P-12-T-U,120,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103878,I,0.212,5.893,1,85357,NM-Ex-P-5-T-U,121,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103867,I,0.214,5.925,1,85346,UE-E-P-10-T-D,122,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103769,I,0.14,2.335,1,85248,NM-Ex-N-4-T-U,123,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103862,I,0.46,4.626,1,85341,UE-P-O-1-T-U,124,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103781,I,0.796,4.542,1,85260,DE-N-N-4-T-D,125,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103856,I,0.168,4.232,1,85335,NM-On-O-3-T-U,126,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103803,I,0.162,4.123,1,85282,UE-E-O-6-T-D,127,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103836,I,0.86,4.223,1,85315,DE-N-O-3-T-D,128,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103802,I,0.178,23.527,1,85281,UE-E-O-1-T-D,129,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103823,I,0.214,12.927,1,85302,DE-F-O-6-T-U,130,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103840,I,0.212,9.183,1,85319,DE-N-O-3-T-U,131,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103898,I,0.172,2.817,1,85377,UE-P-P-5-T-D,132,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103830,I,0.196,23.202,1,85309,UE-M-O-1-T-U,133,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103889,I,0.758,3.727,1,85368,UE-M-P-12-T-U,134,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103777,I,0.75,2.632,1,85256,DE-F-N-4-T-U,135,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103877,I,0.118,23.429,1,85356,NM-Ex-P-12-T-D,136,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103795,I,0.142,2.807,1,85274,NM-On-N-2-T-D,137,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103874,I,0.19,556.763,1,85353,NM-Ex-P-5-T-D,138,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103900,I,0.21,4.118,1,85379,UE-P-P-7-T-D,139,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103828,I,0.196,5.441,1,85307,UE-M-O-3-T-D,140,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103833,I,0.196,1.8,1,85312,UE-M-O-8-T-U,141,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103834,I,0.888,4.389,1,85313,DE-N-O-1-T-D,142,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103835,I,0.918,2.067,1,85314,DE-N-O-6-T-D,143,6608,target,2
7511,2013-02-20_22:31:33,68.226.92.132,1,1992,2,Man,3,English,4,ANER3E57,53.386,103796,I,0.156,3.892,1,85275,NM-On-N-11-T-D,144,6608,target,2
7515,2013-02-20_22:32:26,98.228.177.192,1,1990,2,Man,3,English,4,SQ9XN8F9,27.536,103760,I,0.05,6.118,1,85239,DE-F-O-2-N-U,1,6607,training,1
7515,2013-02-20_22:32:26,98.228.177.192,1,1990,2,Man,3,English,4,SQ9XN8F9,27.536,103759,I,0.574,5.761,1,85238,UE-E-O-1-N-U,2,6607,training,1
