"","subject","date_time","ip","Qplace_1_age","Qreponse_1_age","Qplace_2_sex","Qreponse_2_sex","Qplace_25_NativeLang","Qreponse_25_NativeLang","Qplace_20_turk","Qreponse_20_turk","Qrt","Iid","Iname","Ireponse","Irt","Iplace","Gid","Gname","Gplace","Bid","Bname","Bplace","X","expt"
"21","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110785","I","0.962","4.069","1","91860","UE-E-P-5-T-U","18","6783","target","2",NA,"267"
"22","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110847","I","0.962","3.992","1","91922","DE-N-N-8-T-U","19","6783","target","2",NA,"267"
"23","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110778","I","0.976","6.947","1","91853","DE-No-N-5-T-D","20","6783","target","2",NA,"267"
"24","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110718","I","0.976","2.697","1","91793","DE-No-N-2-T-D","21","6783","target","2",NA,"267"
"25","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110810","I","0.976","2.448","1","91885","NM-Ex-O-6-T-U","22","6783","target","2",NA,"267"
"26","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110811","I","0.976","3.709","1","91886","NM-On-P-6-T-U","23","6783","target","2",NA,"267"
"27","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110838","I","0.976","4.156","1","91913","DE-No-N-8-T-D","24","6783","target","2",NA,"267"
"28","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110888","I","0.976","3.01","1","91963","DE-No-N-10-T-U","25","6783","target","2",NA,"267"
"29","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110698","I","0.976","2.345","1","91773","DE-No-N-1-T-D","26","6783","target","2",NA,"267"
"30","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110863","I","0.65","8.07","1","91938","DD-Ew-O-9-T-D","27","6783","target","2",NA,"267"
"31","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110825","I","0.978","5.595","1","91900","UE-E-P-7-T-U","28","6783","target","2",NA,"267"
"32","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110772","I","0.978","3.815","1","91847","DD-Nw-N-4-T-U","29","6783","target","2",NA,"267"
"33","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110715","I","0.282","6.471","1","91790","UE-E-P-2-T-D","30","6783","target","2",NA,"267"
"34","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110852","I","1","4.057","1","91927","DD-Nw-N-8-T-U","31","6783","target","2",NA,"267"
"35","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110808","I","0.948","4.878","1","91883","DE-No-N-6-T-U","32","6783","target","2",NA,"267"
"36","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110782","I","0.948","6.5","1","91857","DD-Nw-N-5-T-D","33","6783","target","2",NA,"267"
"37","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110758","I","0.982","12.268","1","91833","DE-No-N-4-T-D","34","6783","target","2",NA,"267"
"38","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110755","I","0.13","8.259","1","91830","UE-E-P-4-T-D","35","6783","target","2",NA,"267"
"39","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110862","I","0.196","8.074","1","91937","DD-Nw-N-9-T-D","36","6783","target","2",NA,"267"
"40","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110770","I","0.998","2.756","1","91845","NM-Ex-O-4-T-U","37","6783","target","2",NA,"267"
"41","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110763","I","0.904","4.115","1","91838","DD-Ew-O-4-T-D","38","6783","target","2",NA,"267"
"42","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110769","I","0.564","0.93","1","91844","DE-F-O-4-T-U","39","6783","target","2",NA,"267"
"43","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110768","I","0.664","0.747","1","91843","DE-No-N-4-T-U","40","6783","target","2",NA,"267"
"44","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110731","I","0.77","0.748","1","91806","NM-On-P-2-T-U","41","6783","target","2",NA,"267"
"45","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110816","I","0.86","1.023","1","91891","UE-M-O-7-T-D","42","6783","target","2",NA,"267"
"46","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110835","I","0.388","0.767","1","91910","UE-E-P-8-T-D","43","6783","target","2",NA,"267"
"47","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110777","I","0.49","0.981","1","91852","DE-N-N-5-T-D","44","6783","target","2",NA,"267"
"48","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110730","I","0.758","0.765","1","91805","NM-Ex-O-2-T-U","45","6783","target","2",NA,"267"
"49","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110834","I","0.592","0.729","1","91909","UE-P-P-8-T-D","46","6783","target","2",NA,"267"
"50","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110869","I","0.768","0.685","1","91944","DE-F-O-9-T-U","47","6783","target","2",NA,"267"
"51","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110791","I","0.796","0.835","1","91866","NM-On-P-5-T-U","48","6783","target","2",NA,"267"
"52","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110776","I","0.796","0.791","1","91851","UE-M-O-5-T-D","49","6783","target","2",NA,"267"
"53","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110805","I","0.82","1.212","1","91880","UE-E-P-6-T-U","50","6783","target","2",NA,"267"
"54","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110820","I","0.82","0.855","1","91895","NM-Ex-O-7-T-D","51","6783","target","2",NA,"267"
"55","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110799","I","0.82","1.193","1","91874","DE-F-O-6-T-D","52","6783","target","2",NA,"267"
"56","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110729","I","0.82","0.932","1","91804","DE-F-O-2-T-U","53","6783","target","2",NA,"267"
"57","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110844","I","0.838","1.45","1","91919","UE-P-P-8-T-U","54","6783","target","2",NA,"267"
"58","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110868","I","0.332","4.069","1","91943","DE-No-N-9-T-U","55","6783","target","2",NA,"267"
"59","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110699","I","0.852","4.07","1","91774","DE-F-O-1-T-D","56","6783","target","2",NA,"267"
"60","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110795","I","0.2","2.765","1","91870","UE-E-P-6-T-D","57","6783","target","2",NA,"267"
"61","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110828","I","0.208","5.121","1","91903","DE-No-N-7-T-U","58","6783","target","2",NA,"267"
"62","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110802","I","0.804","2.663","1","91877","DD-Nw-N-6-T-D","59","6783","target","2",NA,"267"
"63","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110794","I","0.5","0.537","1","91869","UE-P-P-6-T-D","60","6783","target","2",NA,"267"
"64","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110879","I",NA,"0.188","1","91954","DE-F-O-10-T-D","61","6783","target","2",NA,"267"
"65","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110859","I","-1","0.448","1","91934","DE-F-O-9-T-D","62","6783","target","2",NA,"267"
"66","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110779","I",NA,"0.176","1","91854","DE-F-O-5-T-D","63","6783","target","2",NA,"267"
"67","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110850","I",NA,"0.309","1","91925","NM-Ex-O-8-T-U","64","6783","target","2",NA,"267"
"68","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110860","I",NA,"0.223","1","91935","NM-Ex-O-9-T-D","65","6783","target","2",NA,"267"
"69","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110823","I",NA,"0.197","1","91898","DD-Ew-O-7-T-D","66","6783","target","2",NA,"267"
"70","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110788","I",NA,"0.179","1","91863","DE-No-N-5-T-U","67","6783","target","2",NA,"267"
"71","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110841","I",NA,"0.164","1","91916","NM-On-P-8-T-D","68","6783","target","2",NA,"267"
"72","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110743","I","0.496","1.045","1","91818","DD-Ew-O-3-T-D","69","6783","target","2",NA,"267"
"73","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110807","I","0.496","0.747","1","91882","DE-N-N-6-T-U","70","6783","target","2",NA,"267"
"74","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110702","I","0.496","0.705","1","91777","DD-Nw-N-1-T-D","71","6783","target","2",NA,"267"
"75","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110864","I","0.496","0.886","1","91939","UE-P-P-9-T-U","72","6783","target","2",NA,"267"
"76","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110747","I","0.496","0.885","1","91822","DE-N-N-3-T-U","73","6783","target","2",NA,"267"
"77","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110739","I",NA,"0.304","1","91814","DE-F-O-3-T-D","74","6783","target","2",NA,"267"
"78","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110748","I","0.496","0.677","1","91823","DE-No-N-3-T-U","75","6783","target","2",NA,"267"
"79","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110849","I",NA,"0.308","1","91924","DE-F-O-8-T-U","76","6783","target","2",NA,"267"
"80","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110855","I",NA,"0.331","1","91930","UE-E-P-9-T-D","77","6783","target","2",NA,"267"
"81","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110843","I",NA,"0.331","1","91918","DD-Ew-O-8-T-D","78","6783","target","2",NA,"267"
"82","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110857","I",NA,"0.334","1","91932","DE-N-N-9-T-D","79","6783","target","2",NA,"267"
"83","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110885","I","0.526","56.435","1","91960","UE-E-P-10-T-U","80","6783","target","2",NA,"267"
"84","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110790","I","0.526","0.762","1","91865","NM-Ex-O-5-T-U","81","6783","target","2",NA,"267"
"85","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110709","I",NA,"0.19","1","91784","DE-F-O-1-T-U","82","6783","target","2",NA,"267"
"86","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110749","I",NA,"0.325","1","91824","DE-F-O-3-T-U","83","6783","target","2",NA,"267"
"87","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110893","I",NA,"0.314","1","91968","DD-Ew-O-10-T-U","84","6783","target","2",NA,"267"
"88","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110780","I",NA,"0.164","1","91855","NM-Ex-O-5-T-D","85","6783","target","2",NA,"267"
"89","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110804","I",NA,"0.206","1","91879","UE-P-P-6-T-U","86","6783","target","2",NA,"267"
"90","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110783","I",NA,"0.132","1","91858","DD-Ew-O-5-T-D","87","6783","target","2",NA,"267"
"91","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110735","I",NA,"0.17","1","91810","UE-E-P-3-T-D","88","6783","target","2",NA,"267"
"92","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110876","I",NA,"0.176","1","91951","UE-M-O-10-T-D","89","6783","target","2",NA,"267"
"93","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110734","I",NA,"0.349","1","91809","UE-P-P-3-T-D","90","6783","target","2",NA,"267"
"94","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110877","I",NA,"0.177","1","91952","DE-N-N-10-T-D","91","6783","target","2",NA,"267"
"95","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110815","I",NA,"0.2","1","91890","UE-E-P-7-T-D","92","6783","target","2",NA,"267"
"96","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110745","I",NA,"0.19","1","91820","UE-E-P-3-T-U","93","6783","target","2",NA,"267"
"97","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110754","I",NA,"0.181","1","91829","UE-P-P-4-T-D","94","6783","target","2",NA,"267"
"98","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110867","I",NA,"0.168","1","91942","DE-N-N-9-T-U","95","6783","target","2",NA,"267"
"99","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110891","I",NA,"0.172","1","91966","NM-On-P-10-T-U","96","6783","target","2",NA,"267"
"100","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110727","I",NA,"0.18","1","91802","DE-N-N-2-T-U","97","6783","target","2",NA,"267"
"101","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110738","I",NA,"0.175","1","91813","DE-No-N-3-T-D","98","6783","target","2",NA,"267"
"102","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110711","I",NA,"0.19","1","91786","NM-On-P-1-T-U","99","6783","target","2",NA,"267"
"103","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110773","I","0.526","5.232","1","91848","DD-Ew-O-4-T-U","100","6783","target","2",NA,"267"
"104","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110732","I",NA,"0.243","1","91807","DD-Nw-N-2-T-U","101","6783","target","2",NA,"267"
"105","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110878","I",NA,"0.553","1","91953","DE-No-N-10-T-D","102","6783","target","2",NA,"267"
"106","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110765","I","0.526","0.828","1","91840","UE-E-P-4-T-U","103","6783","target","2",NA,"267"
"107","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110837","I",NA,"0.267","1","91912","DE-N-N-8-T-D","104","6783","target","2",NA,"267"
"108","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110858","I",NA,"0.171","1","91933","DE-No-N-9-T-D","105","6783","target","2",NA,"267"
"109","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110831","I",NA,"0.188","1","91906","NM-On-P-7-T-U","106","6783","target","2",NA,"267"
"110","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110824","I",NA,"0.178","1","91899","UE-P-P-7-T-U","107","6783","target","2",NA,"267"
"111","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110744","I",NA,"0.186","1","91819","UE-P-P-3-T-U","108","6783","target","2",NA,"267"
"112","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110696","I",NA,"0.198","1","91771","UE-M-O-1-T-D","109","6783","target","2",NA,"267"
"113","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110701","I","0.526","1.575","1","91776","NM-On-P-1-T-D","110","6783","target","2",NA,"267"
"114","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110767","I",NA,"0.197","1","91842","DE-N-N-4-T-U","111","6783","target","2",NA,"267"
"115","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110803","I",NA,"0.187","1","91878","DD-Ew-O-6-T-D","112","6783","target","2",NA,"267"
"116","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110814","I",NA,"0.182","1","91889","UE-P-P-7-T-D","113","6783","target","2",NA,"267"
"117","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110822","I",NA,"0.197","1","91897","DD-Nw-N-7-T-D","114","6783","target","2",NA,"267"
"118","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110800","I","0.526","1.236","1","91875","NM-Ex-O-6-T-D","115","6783","target","2",NA,"267"
"119","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110889","I","0.526","0.597","1","91964","DE-F-O-10-T-U","116","6783","target","2",NA,"267"
"120","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110827","I",NA,"0.184","1","91902","DE-N-N-7-T-U","117","6783","target","2",NA,"267"
"121","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110890","I",NA,"0.43","1","91965","NM-Ex-O-10-T-U","118","6783","target","2",NA,"267"
"122","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110742","I",NA,"0.143","1","91817","DD-Nw-N-3-T-D","119","6783","target","2",NA,"267"
"123","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110697","I",NA,"0.204","1","91772","DE-N-N-1-T-D","120","6783","target","2",NA,"267"
"124","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110764","I",NA,"0.22","1","91839","UE-P-P-4-T-U","121","6783","target","2",NA,"267"
"125","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110798","I",NA,"0.183","1","91873","DE-No-N-6-T-D","122","6783","target","2",NA,"267"
"126","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110720","I",NA,"0.185","1","91795","NM-Ex-O-2-T-D","123","6783","target","2",NA,"267"
"127","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110813","I",NA,"0.24","1","91888","DD-Ew-O-6-T-U","124","6783","target","2",NA,"267"
"128","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110883","I","0.526","1.127","1","91958","DD-Ew-O-10-T-D","125","6783","target","2",NA,"267"
"129","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110830","I",NA,"0.176","1","91905","NM-Ex-O-7-T-U","126","6783","target","2",NA,"267"
"130","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110881","I",NA,"0.187","1","91956","NM-On-P-10-T-D","127","6783","target","2",NA,"267"
"131","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110809","I",NA,"0.194","1","91884","DE-F-O-6-T-U","128","6783","target","2",NA,"267"
"132","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110880","I",NA,"0.198","1","91955","NM-Ex-O-10-T-D","129","6783","target","2",NA,"267"
"133","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110818","I",NA,"0.195","1","91893","DE-No-N-7-T-D","130","6783","target","2",NA,"267"
"134","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110819","I",NA,"0.214","1","91894","DE-F-O-7-T-D","131","6783","target","2",NA,"267"
"135","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110694","I","-1","0.431","1","91769","UE-P-P-1-T-D","132","6783","target","2",NA,"267"
"136","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110761","I","0.526","0.88","1","91836","NM-On-P-4-T-D","133","6783","target","2",NA,"267"
"137","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110875","I",NA,"0.232","1","91950","UE-E-P-10-T-D","134","6783","target","2",NA,"267"
"138","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110703","I",NA,"0.212","1","91778","DD-Ew-O-1-T-D","135","6783","target","2",NA,"267"
"139","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110861","I",NA,"0.194","1","91936","NM-On-P-9-T-D","136","6783","target","2",NA,"267"
"140","7897","2013-03-04_01:07:33","184.43.108.135","1","1991","2","Woman","3","English","4","6","77.523","110801","I",NA,"0.216","1","91876","NM-On-P-6-T-D","137","6783","target","2",NA,"267"
