"","subject","date_time","ip","Qplace_1_age","Qreponse_1_age","Qplace_2_sex","Qreponse_2_sex","Qplace_25_NativeLang","Qreponse_25_NativeLang","Qplace_20_turk","Qreponse_20_turk","Qrt","Iid","Iname","Ireponse","Irt","Iplace","Gid","Gname","Gplace","Bid","Bname","Bplace","X","expt"
"1","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111098","I","0.012","8.583","1","92173","DE-F-O-2-N-U","1","6786","training","1",NA,"265"
"2","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111097","I","0.914","5.476","1","92172","UE-E-O-1-N-U","2","6786","training","1",NA,"265"
"3","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111099","I","0.404","6.176","1","92174","UE-P-O-3-N-U","3","6786","training","1",NA,"265"
"4","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111220","I","0.064","6.966","1","92295","UE-P-P-7-T-D","1","6787","target","2",NA,"265"
"5","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111210","I","1","6.222","1","92285","UE-P-P-6-T-U","2","6787","target","2",NA,"265"
"6","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111213","I","0.228","4.181","1","92288","DE-N-N-6-T-U","3","6787","target","2",NA,"265"
"7","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111161","I","0.03","8.359","1","92236","UE-E-O-4-T-D","4","6787","target","2",NA,"265"
"8","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111160","I","0.024","5.477","1","92235","UE-P-P-4-T-D","5","6787","target","2",NA,"265"
"9","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111132","I","0.964","5.377","1","92207","UE-M-P-2-T-U","6","6787","target","2",NA,"265"
"10","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111239","I","0.13","14.909","1","92314","DD-Ew-N-7-T-U","7","6787","target","2",NA,"265"
"11","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111203","I","1","4.384","1","92278","DE-N-N-6-T-D","8","6787","target","2",NA,"265"
"12","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111261","I","0.166","3.731","1","92336","UE-E-O-9-T-D","9","6787","target","2",NA,"265"
"13","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111212","I","1","5.721","1","92287","UE-M-P-6-T-U","10","6787","target","2",NA,"265"
"14","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111138","I","0.084","6.515","1","92213","DD-Nw-O-2-T-U","11","6787","target","2",NA,"265"
"15","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111131","I","1","6.187","1","92206","UE-E-O-2-T-U","12","6787","target","2",NA,"265"
"16","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111185","I","0.324","5.816","1","92260","DE-F-N-5-T-D","13","6787","target","2",NA,"265"
"17","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111265","I","0.27","6.317","1","92340","DE-F-N-9-T-D","14","6787","target","2",NA,"265"
"18","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111114","I","0.08","4.839","1","92189","DE-No-O-1-T-U","15","6787","target","2",NA,"265"
"19","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111260","I","0.056","7.866","1","92335","UE-P-P-9-T-D","16","6787","target","2",NA,"265"
"20","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111149","I","0.928","19.488","1","92224","DD-Ew-N-3-T-D","17","6787","target","2",NA,"265"
"21","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111202","I","0.494","7.428","1","92277","UE-M-P-6-T-D","18","6787","target","2",NA,"265"
"22","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111135","I","0.36","10.541","1","92210","DE-F-N-2-T-U","19","6787","target","2",NA,"265"
"23","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111200","I","0.352","13.95","1","92275","UE-P-P-6-T-D","20","6787","target","2",NA,"265"
"24","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111295","I","1","5.562","1","92370","DE-F-N-10-T-U","21","6787","target","2",NA,"265"
"25","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111123","I","1","14.97","1","92198","DE-N-N-2-T-D","22","6787","target","2",NA,"265"
"26","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111104","I","1","9.509","1","92179","DE-No-O-1-T-D","23","6787","target","2",NA,"265"
"27","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111235","I","0.372","27.469","1","92310","DE-F-N-7-T-U","24","6787","target","2",NA,"265"
"28","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111117","I","0.132","4.102","1","92192","NM-On-O-1-T-U","25","6787","target","2",NA,"265"
"29","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111243","I","1","5.889","1","92318","DE-N-N-8-T-D","26","6787","target","2",NA,"265"
"30","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111172","I","1","3.916","1","92247","UE-M-P-4-T-U","27","6787","target","2",NA,"265"
"31","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111184","I","1","4.376","1","92259","DE-No-O-5-T-D","28","6787","target","2",NA,"265"
"32","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111157","I","0.152","4.07","1","92232","NM-On-O-3-T-U","29","6787","target","2",NA,"265"
"33","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111179","I","0.058","5.997","1","92254","DD-Ew-N-4-T-U","30","6787","target","2",NA,"265"
"34","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111165","I","0.934","4.081","1","92240","DE-F-N-4-T-D","31","6787","target","2",NA,"265"
"35","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111175","I","0.058","4.559","1","92250","DE-F-N-4-T-U","32","6787","target","2",NA,"265"
"36","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111245","I","0.106","4.183","1","92320","DE-F-N-8-T-D","33","6787","target","2",NA,"265"
"37","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111164","I","1","3.155","1","92239","DE-No-O-4-T-D","34","6787","target","2",NA,"265"
"38","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111252","I","1","3.645","1","92327","UE-M-P-8-T-U","35","6787","target","2",NA,"265"
"39","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111188","I","0.074","9.739","1","92263","DD-Nw-O-5-T-D","36","6787","target","2",NA,"265"
"40","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111187","I","0.084","3.17","1","92262","NM-On-O-5-T-D","37","6787","target","2",NA,"265"
"41","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111101","I","0.108","3.556","1","92176","UE-E-O-1-T-D","38","6787","target","2",NA,"265"
"42","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111196","I","0.136","6.131","1","92271","NM-Ex-P-5-T-U","39","6787","target","2",NA,"265"
"43","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111264","I","1","2.969","1","92339","DE-No-O-9-T-D","40","6787","target","2",NA,"265"
"44","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111142","I","0.264","8.844","1","92217","UE-M-P-3-T-D","41","6787","target","2",NA,"265"
"45","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111234","I","1","2.769","1","92309","DE-No-O-7-T-U","42","6787","target","2",NA,"265"
"46","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111152","I","1","3.581","1","92227","UE-M-P-3-T-U","43","6787","target","2",NA,"265"
"47","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111275","I","0.168","3.172","1","92350","DE-F-N-9-T-U","44","6787","target","2",NA,"265"
"48","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111233","I","0.2","3.929","1","92308","DE-N-N-7-T-U","45","6787","target","2",NA,"265"
"49","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111266","I","0.134","7.658","1","92341","NM-Ex-P-9-T-D","46","6787","target","2",NA,"265"
"50","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111282","I","0.272","8.526","1","92357","UE-M-P-10-T-D","47","6787","target","2",NA,"265"
"51","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111298","I","0.868","10.98","1","92373","DD-Nw-O-10-T-U","48","6787","target","2",NA,"265"
"52","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111121","I","0.178","7.864","1","92196","UE-E-O-2-T-D","49","6787","target","2",NA,"265"
"53","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111192","I","1","3.609","1","92267","UE-M-P-5-T-U","50","6787","target","2",NA,"265"
"54","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111299","I","0.292","13.811","1","92374","DD-Ew-N-10-T-U","51","6787","target","2",NA,"265"
"55","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111228","I","0.346","6.96","1","92303","DD-Nw-O-7-T-D","52","6787","target","2",NA,"265"
"56","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111284","I","1","4.467","1","92359","DE-No-O-10-T-D","53","6787","target","2",NA,"265"
"57","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111125","I","0.226","4.448","1","92200","DE-F-N-2-T-D","54","6787","target","2",NA,"265"
"58","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111112","I","1","3.902","1","92187","UE-M-P-1-T-U","55","6787","target","2",NA,"265"
"59","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111150","I","1","20.907","1","92225","UE-P-P-3-T-U","56","6787","target","2",NA,"265"
"60","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111158","I","1","27.407","1","92233","DD-Nw-O-3-T-U","57","6787","target","2",NA,"265"
"61","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111141","I","0.162","3.733","1","92216","UE-E-O-3-T-D","58","6787","target","2",NA,"265"
"62","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111156","I","0.28","24.463","1","92231","NM-Ex-P-3-T-U","59","6787","target","2",NA,"265"
"63","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111176","I","0.412","10.223","1","92251","NM-Ex-P-4-T-U","60","6787","target","2",NA,"265"
"64","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111227","I","0.304","3.064","1","92302","NM-On-O-7-T-D","61","6787","target","2",NA,"265"
"65","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111108","I","0.392","3.494","1","92183","DD-Nw-O-1-T-D","62","6787","target","2",NA,"265"
"66","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111120","I","0.292","3.391","1","92195","UE-P-P-2-T-D","63","6787","target","2",NA,"265"
"67","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111195","I","0.292","6.629","1","92270","DE-F-N-5-T-U","64","6787","target","2",NA,"265"
"68","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111139","I","0.488","3.365","1","92214","DD-Ew-N-2-T-U","65","6787","target","2",NA,"265"
"69","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111256","I","0.352","3.596","1","92331","NM-Ex-P-8-T-U","66","6787","target","2",NA,"265"
"70","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111177","I","0.216","3.505","1","92252","NM-On-O-4-T-U","67","6787","target","2",NA,"265"
"71","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111290","I","1","3.856","1","92365","UE-P-P-10-T-U","68","6787","target","2",NA,"265"
"72","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111294","I","0.22","4.214","1","92369","DE-No-O-10-T-U","69","6787","target","2",NA,"265"
"73","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111207","I","0.276","4.34","1","92282","NM-On-O-6-T-D","70","6787","target","2",NA,"265"
"74","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111162","I","0.708","5.126","1","92237","UE-M-P-4-T-D","71","6787","target","2",NA,"265"
"75","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111262","I","0.618","2.476","1","92337","UE-M-P-9-T-D","72","6787","target","2",NA,"265"
"76","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111230","I","1","3.671","1","92305","UE-P-P-7-T-U","73","6787","target","2",NA,"265"
"77","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111271","I","1","2.805","1","92346","UE-E-O-9-T-U","74","6787","target","2",NA,"265"
"78","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111269","I","0.41","8.947","1","92344","DD-Ew-N-9-T-D","75","6787","target","2",NA,"265"
"79","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111171","I","1","3.26","1","92246","UE-E-O-4-T-U","76","6787","target","2",NA,"265"
"80","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111168","I","0.266","4.875","1","92243","DD-Nw-O-4-T-D","77","6787","target","2",NA,"265"
"81","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111155","I","0.224","3.642","1","92230","DE-F-N-3-T-U","78","6787","target","2",NA,"265"
"82","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111232","I","0.91","4.511","1","92307","UE-M-P-7-T-U","79","6787","target","2",NA,"265"
"83","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111122","I","0.234","5.351","1","92197","UE-M-P-2-T-D","80","6787","target","2",NA,"265"
"84","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111102","I","0.234","2.766","1","92177","UE-M-P-1-T-D","81","6787","target","2",NA,"265"
"85","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111205","I","0.894","5.264","1","92280","DE-F-N-6-T-D","82","6787","target","2",NA,"265"
"86","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111119","I","0.254","6.774","1","92194","DD-Ew-N-1-T-U","83","6787","target","2",NA,"265"
"87","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111147","I","0.072","9.96","1","92222","NM-On-O-3-T-D","84","6787","target","2",NA,"265"
"88","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111204","I","1","2.619","1","92279","DE-No-O-6-T-D","85","6787","target","2",NA,"265"
"89","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111289","I","0.06","5.963","1","92364","DD-Ew-N-10-T-D","86","6787","target","2",NA,"265"
"90","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111268","I","0.378","3.195","1","92343","DD-Nw-O-9-T-D","87","6787","target","2",NA,"265"
"91","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111130","I","1","6.105","1","92205","UE-P-P-2-T-U","88","6787","target","2",NA,"265"
"92","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111274","I","0.134","4.011","1","92349","DE-No-O-9-T-U","89","6787","target","2",NA,"265"
"93","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111111","I","1","2.868","1","92186","UE-E-O-1-T-U","90","6787","target","2",NA,"265"
"94","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111226","I","0.504","6.08","1","92301","NM-Ex-P-7-T-D","91","6787","target","2",NA,"265"
"95","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111273","I","0.312","4.607","1","92348","DE-N-N-9-T-U","92","6787","target","2",NA,"265"
"96","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111291","I","1","4.311","1","92366","UE-E-O-10-T-U","93","6787","target","2",NA,"265"
"97","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111231","I","1","2.446","1","92306","UE-E-O-7-T-U","94","6787","target","2",NA,"265"
"98","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111113","I","1","3.966","1","92188","DE-N-N-1-T-U","95","6787","target","2",NA,"265"
"99","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111218","I","1","6.005","1","92293","DD-Nw-O-6-T-U","96","6787","target","2",NA,"265"
"100","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111277","I","0.194","13.882","1","92352","NM-On-O-9-T-U","97","6787","target","2",NA,"265"
"101","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111151","I","1","2.944","1","92226","UE-E-O-3-T-U","98","6787","target","2",NA,"265"
"102","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111103","I","1","4.696","1","92178","DE-N-N-1-T-D","99","6787","target","2",NA,"265"
"103","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111255","I","0.168","4.444","1","92330","DE-F-N-8-T-U","100","6787","target","2",NA,"265"
"104","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111241","I","0.174","3.253","1","92316","UE-E-O-8-T-D","101","6787","target","2",NA,"265"
"105","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111221","I","0.206","3.985","1","92296","UE-E-O-7-T-D","102","6787","target","2",NA,"265"
"106","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111115","I","0.24","35.233","1","92190","DE-F-N-1-T-U","103","6787","target","2",NA,"265"
"107","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111153","I","0.158","10.315","1","92228","DE-N-N-3-T-U","104","6787","target","2",NA,"265"
"108","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111248","I","0.2","12.529","1","92323","DD-Nw-O-8-T-D","105","6787","target","2",NA,"265"
"109","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111107","I","0.066","3.617","1","92182","NM-On-O-1-T-D","106","6787","target","2",NA,"265"
"110","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111118","I","1","8.31","1","92193","DD-Nw-O-1-T-U","107","6787","target","2",NA,"265"
"111","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111296","I","0.168","7.272","1","92371","NM-Ex-P-10-T-U","108","6787","target","2",NA,"265"
"112","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111272","I","0.672","3.579","1","92347","UE-M-P-9-T-U","109","6787","target","2",NA,"265"
"113","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111267","I","0.254","3.391","1","92342","NM-On-O-9-T-D","110","6787","target","2",NA,"265"
"114","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111236","I","0.124","6.669","1","92311","NM-Ex-P-7-T-U","111","6787","target","2",NA,"265"
"115","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111247","I","0.106","4.404","1","92322","NM-On-O-8-T-D","112","6787","target","2",NA,"265"
"116","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111259","I","0.098","5.418","1","92334","DD-Ew-N-8-T-U","113","6787","target","2",NA,"265"
"117","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111170","I","1","11.292","1","92245","UE-P-P-4-T-U","114","6787","target","2",NA,"265"
"118","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111280","I","0.158","6.824","1","92355","UE-P-P-10-T-D","115","6787","target","2",NA,"265"
"119","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111167","I","0.048","10.809","1","92242","NM-On-O-4-T-D","116","6787","target","2",NA,"265"
"120","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111229","I","0.108","6.624","1","92304","DD-Ew-N-7-T-D","117","6787","target","2",NA,"265"
"121","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111246","I","0.13","4.846","1","92321","NM-Ex-P-8-T-D","118","6787","target","2",NA,"265"
"122","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111133","I","0.08","13.196","1","92208","DE-N-N-2-T-U","119","6787","target","2",NA,"265"
"123","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111128","I","0.076","5.353","1","92203","DD-Nw-O-2-T-D","120","6787","target","2",NA,"265"
"124","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111258","I","1","4.1","1","92333","DD-Nw-O-8-T-U","121","6787","target","2",NA,"265"
"125","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111201","I","0.338","5.333","1","92276","UE-E-O-6-T-D","122","6787","target","2",NA,"265"
"126","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111209","I","0.192","7.921","1","92284","DD-Ew-N-6-T-D","123","6787","target","2",NA,"265"
"127","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111140","I","0.21","2.949","1","92215","UE-P-P-3-T-D","124","6787","target","2",NA,"265"
"128","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111292","I","1","3.949","1","92367","UE-M-P-10-T-U","125","6787","target","2",NA,"265"
"129","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111144","I","1","3.664","1","92219","DE-No-O-3-T-D","126","6787","target","2",NA,"265"
"130","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111244","I","1","3.157","1","92319","DE-No-O-8-T-D","127","6787","target","2",NA,"265"
"131","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111110","I","1","5.705","1","92185","UE-P-P-1-T-U","128","6787","target","2",NA,"265"
"132","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111166","I",NA,"0.124","1","92241","NM-Ex-P-4-T-D","129","6787","target","2",NA,"265"
"133","7896","2013-03-04_01:07:15","67.197.60.123","1","1977","2","Woman","3","English","4","NRN7KMJF","38.419","111251","I","1","4.753","1","92326","UE-E-O-8-T-U","130","6787","target","2",NA,"265"
