subject,date_time,ip,Qplace_1_age,Qreponse_1_age,Qplace_2_sex,Qreponse_2_sex,Qplace_25_NativeLang,Qreponse_25_NativeLang,Qplace_20_turk,Qreponse_20_turk,Qrt,Iid,Iname,Ireponse,Irt,Iplace,Gid,Gname,Gplace,Bid,Bname,Bplace
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103621,I,0.998,7.262,1,85100,NM-Ex-N-3-T-U,32,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103646,I,0.99,5.375,1,85125,DE-No-N-12-T-U,33,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103721,I,0.302,13.579,1,85200,UE-E-P-11-T-D,34,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103754,I,0.594,7.502,1,85233,UE-P-P-8-T-D,35,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103675,I,0.58,12.418,1,85154,DE-F-O-5-T-U,36,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103649,I,0.18,6.545,1,85128,NM-On-N-3-T-D,37,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103729,I,0.204,10.942,1,85208,NM-Ex-P-11-T-D,38,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103659,I,1,7.852,1,85138,UE-E-O-5-T-U,39,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103686,I,0.178,3.283,1,85165,UE-M-O-4-T-U,40,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103698,I,0.162,5.489,1,85177,DE-No-O-4-T-D,41,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103672,I,0.218,7.481,1,85151,DE-F-O-2-T-D,42,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103639,I,1,5.605,1,85118,DE-No-N-1-T-D,43,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103735,I,0.492,5.181,1,85214,UE-M-P-9-T-D,44,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103676,I,1,4.518,1,85155,DE-F-O-2-T-U,45,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103636,I,0.112,5.465,1,85115,DE-N-N-10-T-U,46,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103650,I,0.08,4.584,1,85129,NM-On-N-12-T-D,47,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103615,I,0.13,4.593,1,85094,NM-Ex-N-1-T-D,48,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103685,I,0.286,4.357,1,85164,UE-M-O-7-T-U,49,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103617,I,0.172,5.162,1,85096,NM-Ex-N-3-T-D,50,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103723,I,1,4.27,1,85202,UE-E-P-9-T-U,51,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103704,I,0.14,2.965,1,85183,NM-On-O-2-T-D,52,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103716,I,1,4.978,1,85195,UE-P-O-2-T-U,53,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103626,I,0.2,5.622,1,85105,DE-F-N-12-T-D,54,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103709,I,1,2.815,1,85188,NM-On-O-7-T-U,55,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103688,I,0.162,4.833,1,85167,DE-N-O-2-T-D,56,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103687,I,0.142,3.539,1,85166,DE-N-O-5-T-D,57,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103734,I,1,2.666,1,85213,NM-Ex-P-8-T-U,58,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103662,I,0.998,5.296,1,85141,UE-E-O-4-T-U,59,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103665,I,0.158,2.965,1,85144,NM-Ex-O-7-T-D,60,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103745,I,0.268,4.559,1,85224,NM-On-P-11-T-D,61,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103644,I,0.134,10.051,1,85123,DE-No-N-10-T-U,62,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103671,I,0.492,8.601,1,85150,DE-F-O-5-T-D,63,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103653,I,0.992,11.331,1,85132,NM-On-N-3-T-U,64,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103678,I,0.272,7.991,1,85157,DE-F-O-4-T-U,65,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103744,I,0.294,5.753,1,85223,NM-On-P-6-T-D,66,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103718,I,0.988,5.337,1,85197,UE-P-O-4-T-U,67,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103738,I,0.156,4.401,1,85217,UE-M-P-8-T-D,68,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103660,I,0.996,5.761,1,85139,UE-E-O-2-T-U,69,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103733,I,0.318,4.99,1,85212,NM-Ex-P-11-T-U,70,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103697,I,0.168,3.766,1,85176,DE-No-O-7-T-D,71,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103749,I,0.196,5.928,1,85228,NM-On-P-11-T-U,72,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103681,I,0.21,4.498,1,85160,UE-M-O-7-T-D,73,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103708,I,0.996,4.84,1,85187,NM-On-O-2-T-U,74,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103641,I,1,3.604,1,85120,DE-No-N-3-T-D,75,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103724,I,1,5.083,1,85203,UE-E-P-6-T-U,76,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103680,I,0.216,3.02,1,85159,UE-M-O-2-T-D,77,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103707,I,1,4.312,1,85186,NM-On-O-5-T-U,78,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103616,I,0.118,5.94,1,85095,NM-Ex-N-10-T-D,79,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103732,I,1,3.812,1,85211,NM-Ex-P-6-T-U,80,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103677,I,1,4.77,1,85156,DE-F-O-7-T-U,81,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103635,I,1,7.574,1,85114,DE-N-N-1-T-U,82,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103753,I,0.124,3.525,1,85232,UE-P-P-11-T-D,83,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103746,I,0.126,3.147,1,85225,NM-On-P-8-T-D,84,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103719,I,0.288,5.196,1,85198,UE-E-P-9-T-D,85,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103741,I,1,4.384,1,85220,UE-M-P-11-T-U,86,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103657,I,0.13,3.158,1,85136,UE-E-O-7-T-D,87,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103669,I,0.152,4.322,1,85148,NM-Ex-O-7-T-U,88,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103628,I,0.132,10.283,1,85107,DE-F-N-10-T-U,89,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103691,I,0.998,9.867,1,85170,DE-N-O-5-T-U,90,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103618,I,0.122,9.433,1,85097,NM-Ex-N-12-T-D,91,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103623,I,0.128,4.648,1,85102,DE-F-N-1-T-D,92,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103711,I,0.14,7.757,1,85190,UE-P-O-5-T-D,93,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103689,I,0.124,9.094,1,85168,DE-N-O-7-T-D,94,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103629,I,0.996,6.122,1,85108,DE-F-N-3-T-U,95,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103699,I,0.114,7.884,1,85178,DE-No-O-5-T-U,96,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103728,I,0.12,11.165,1,85207,NM-Ex-P-6-T-D,97,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103670,I,0.99,8.731,1,85149,NM-Ex-O-4-T-U,98,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103624,I,0.57,8.577,1,85103,DE-F-N-10-T-D,99,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103663,I,0.332,7.09,1,85142,NM-Ex-O-5-T-D,100,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103758,I,1,2.941,1,85237,UE-P-P-8-T-U,101,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103720,I,0.152,5.23,1,85199,UE-E-P-6-T-D,102,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103647,I,0.2,4.712,1,85126,NM-On-N-1-T-D,103,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103634,I,0.076,5.553,1,85113,DE-N-N-12-T-D,104,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103703,I,0.168,8.852,1,85182,NM-On-O-5-T-D,105,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103752,I,0.128,4.334,1,85231,UE-P-P-6-T-D,106,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103640,I,0.994,3.871,1,85119,DE-No-N-10-T-D,107,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103661,I,1,3.011,1,85140,UE-E-O-7-T-U,108,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103668,I,0.998,4.515,1,85147,NM-Ex-O-2-T-U,109,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103748,I,1,3.789,1,85227,NM-On-P-6-T-U,110,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103632,I,1,4.424,1,85111,DE-N-N-10-T-D,111,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103694,I,0.994,4.185,1,85173,DE-N-O-4-T-U,112,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103642,I,1,2.892,1,85121,DE-No-N-12-T-D,113,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103695,I,1,5.63,1,85174,DE-No-O-5-T-D,114,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103700,I,0.082,7.112,1,85179,DE-No-O-2-T-U,115,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103701,I,0.128,9.601,1,85180,DE-No-O-7-T-U,116,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103627,I,0.112,3.889,1,85106,DE-F-N-1-T-U,117,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103638,I,0.092,3.929,1,85117,DE-N-N-12-T-U,118,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103682,I,0.792,4.572,1,85161,UE-M-O-4-T-D,119,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103655,I,0.118,9.258,1,85134,UE-E-O-5-T-D,120,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103702,I,0.774,6.475,1,85181,DE-No-O-4-T-U,121,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103654,I,0.998,4.911,1,85133,NM-On-N-12-T-U,122,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103693,I,0.076,3.928,1,85172,DE-N-O-7-T-U,123,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103731,I,1,2.841,1,85210,NM-Ex-P-9-T-U,124,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103747,I,0.086,5.51,1,85226,NM-On-P-9-T-U,125,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103666,I,0.094,5.121,1,85145,NM-Ex-O-4-T-D,126,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103683,I,1,4.258,1,85162,UE-M-O-5-T-U,127,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103712,I,0.36,9.705,1,85191,UE-P-O-2-T-D,128,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103674,I,0.596,3.927,1,85153,DE-F-O-4-T-D,129,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103658,I,0.182,3.636,1,85137,UE-E-O-4-T-D,130,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103722,I,0.094,2.594,1,85201,UE-E-P-8-T-D,131,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103633,I,1,3.837,1,85112,DE-N-N-3-T-D,132,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103692,I,1,5.357,1,85171,DE-N-O-2-T-U,133,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103620,I,1,4.519,1,85099,NM-Ex-N-10-T-U,134,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103656,I,0.106,2.979,1,85135,UE-E-O-2-T-D,135,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103726,I,1,2.601,1,85205,UE-E-P-8-T-U,136,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103755,I,1,2.44,1,85234,UE-P-P-9-T-U,137,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103740,I,1,5.666,1,85219,UE-M-P-6-T-U,138,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103725,I,1,6.506,1,85204,UE-E-P-11-T-U,139,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103652,I,1,8.672,1,85131,NM-On-N-10-T-U,140,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103750,I,1,6.12,1,85229,NM-On-P-8-T-U,141,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103737,I,0.102,2.917,1,85216,UE-M-P-11-T-D,142,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103664,I,0.14,2.741,1,85143,NM-Ex-O-2-T-D,143,6606,target,2
7543,2013-02-20_22:35:37,71.193.166.218,1,34,2,Man,3,English,4,B7HUSVSK,29.691,103736,I,0.128,2.864,1,85215,UE-M-P-6-T-D,144,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103612,I,0.966,8.099,1,85091,UE-E-O-1-N-U,1,6605,training,1
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103613,I,0.176,2.483,1,85092,DE-F-O-2-N-U,2,6605,training,1
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103614,I,0.612,1.879,1,85093,UE-P-O-3-N-U,3,6605,training,1
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103691,I,0.394,5.95,1,85170,DE-N-O-5-T-U,1,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103729,I,0.176,5.136,1,85208,NM-Ex-P-11-T-D,2,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103630,I,0.264,4.793,1,85109,DE-F-N-12-T-U,3,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103661,I,0.976,6.113,1,85140,UE-E-O-7-T-U,4,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103633,I,0.174,5.092,1,85112,DE-N-N-3-T-D,5,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103684,I,0.872,10.359,1,85163,UE-M-O-2-T-U,6,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103705,I,0.116,3.34,1,85184,NM-On-O-7-T-D,7,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103734,I,0.97,3.413,1,85213,NM-Ex-P-8-T-U,8,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103744,I,0.154,2.496,1,85223,NM-On-P-6-T-D,9,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103622,I,0.982,4.091,1,85101,NM-Ex-N-12-T-U,10,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103642,I,0.112,2.949,1,85121,DE-No-N-12-T-D,11,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103652,I,0.42,2.087,1,85131,NM-On-N-10-T-U,12,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103714,I,0.246,2.15,1,85193,UE-P-O-4-T-D,13,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103680,I,0.172,2.2,1,85159,UE-M-O-2-T-D,14,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103620,I,0.984,2.606,1,85099,NM-Ex-N-10-T-U,15,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103703,I,0.176,3.056,1,85182,NM-On-O-5-T-D,16,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103701,I,1.002,3.689,1,85180,DE-No-O-7-T-U,17,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103648,I,0.416,2.399,1,85127,NM-On-N-10-T-D,18,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103653,I,0.17,7.035,1,85132,NM-On-N-3-T-U,19,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103730,I,0.138,6.226,1,85209,NM-Ex-P-8-T-D,20,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103756,I,0.97,6.374,1,85235,UE-P-P-6-T-U,21,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103625,I,0.208,2.608,1,85104,DE-F-N-3-T-D,22,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103644,I,0.122,3.775,1,85123,DE-No-N-10-T-U,23,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103665,I,0.178,16.658,1,85144,NM-Ex-O-7-T-D,24,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103677,I,0.178,2.451,1,85156,DE-F-O-7-T-U,25,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103699,I,0.176,2.74,1,85178,DE-No-O-5-T-U,26,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103727,I,0.22,3.497,1,85206,NM-Ex-P-9-T-D,27,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103728,I,0.088,3.208,1,85207,NM-Ex-P-6-T-D,28,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103664,I,0.176,2.279,1,85143,NM-Ex-O-2-T-D,29,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103709,I,0.162,3.734,1,85188,NM-On-O-7-T-U,30,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103674,I,0.144,2.458,1,85153,DE-F-O-4-T-D,31,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103745,I,0.134,3.258,1,85224,NM-On-P-11-T-D,32,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103654,I,0.134,3.931,1,85133,NM-On-N-12-T-U,33,6606,target,2
7550,2013-02-20_22:36:23,74.192.23.149,1,1982,2,Woman,3,English,4,LP6TD76K,21.649,103686,I,0.968,3.374,1,85165,UE-M-O-4-T-U,34,6606,target,2
