"","subject","date_time","ip","Qplace_1_age","Qreponse_1_age","Qplace_2_sex","Qreponse_2_sex","Qplace_25_NativeLang","Qreponse_25_NativeLang","Qplace_20_turk","Qreponse_20_turk","Qrt","Iid","Iname","Ireponse","Irt","Iplace","Gid","Gname","Gplace","Bid","Bname","Bplace","X","expt"
"37","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105277","I","0.11","5.348","1","86496","DE-F-N-11-T-U","34","6634","target","2",NA,"258"
"38","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105356","I","0.182","3.029","1","86575","NM-On-O-6-T-U","35","6634","target","2",NA,"258"
"39","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105317","I","0.312","4.735","1","86536","NM-Ex-O-3-T-U","36","6634","target","2",NA,"258"
"40","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105306","I","0.232","5.788","1","86525","UE-E-O-8-T-D","37","6634","target","2",NA,"258"
"41","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105373","I","0.882","5.826","1","86592","UE-E-P-7-T-U","38","6634","target","2",NA,"258"
"42","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105454","I","0.22","3.987","1","86673","DD-Ew-O-8-T-U","39","6634","target","2",NA,"258"
"43","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105320","I","0.186","2.149","1","86539","DE-F-O-6-T-D","40","6634","target","2",NA,"258"
"44","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105444","I","0.87","3.736","1","86663","DD-Nw-O-6-T-U","41","6634","target","2",NA,"258"
"45","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105443","I","0.748","7.581","1","86662","DD-Nw-O-1-T-U","42","6634","target","2",NA,"258"
"46","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105395","I","0.138","5.34","1","86614","NM-On-P-5-T-U","43","6634","target","2",NA,"258"
"47","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105266","I","0.188","3.552","1","86485","NM-Ex-N-4-T-D","44","6634","target","2",NA,"258"
"48","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105434","I","0.188","6.765","1","86653","DD-Ew-N-4-T-D","45","6634","target","2",NA,"258"
"49","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105398","I","0.264","5.011","1","86617","NM-On-P-12-T-U","46","6634","target","2",NA,"258"
"50","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105263","I","0.116","2.544","1","86482","NM-Ex-N-9-T-D","47","6634","target","2",NA,"258"
"51","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105426","I","0.182","6.753","1","86645","DD-Nw-N-4-T-D","48","6634","target","2",NA,"258"
"52","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105448","I","0.218","3.84","1","86667","DD-Ew-O-6-T-D","49","6634","target","2",NA,"258"
"53","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105414","I","0.822","4.353","1","86633","DD-Nw-P-12-T-U","50","6634","target","2",NA,"258"
"54","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105346","I","0.846","5.661","1","86565","DE-No-O-8-T-D","51","6634","target","2",NA,"258"
"55","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105362","I","0.152","3.133","1","86581","UE-P-O-8-T-D","52","6634","target","2",NA,"258"
"56","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105288","I","0.854","7.666","1","86507","DE-No-N-2-T-D","53","6634","target","2",NA,"258"
"57","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105408","I","0.102","6.158","1","86627","DD-Nw-P-10-T-D","54","6634","target","2",NA,"258"
"58","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105418","I","0.13","5.876","1","86637","DD-Ew-P-12-T-D","55","6634","target","2",NA,"258"
"59","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105381","I","0.832","3.495","1","86600","NM-Ex-P-7-T-U","56","6634","target","2",NA,"258"
"60","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105369","I","0.64","3.46","1","86588","UE-E-P-7-T-D","57","6634","target","2",NA,"258"
"61","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105353","I","0.152","3.374","1","86572","NM-On-O-3-T-D","58","6634","target","2",NA,"258"
"62","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105289","I","0.148","2.846","1","86508","DE-No-N-11-T-D","59","6634","target","2",NA,"258"
"63","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105417","I","0.802","6.632","1","86636","DD-Ew-P-7-T-D","60","6634","target","2",NA,"258"
"64","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105439","I","0.116","3.277","1","86658","DD-Nw-O-1-T-D","61","6634","target","2",NA,"258"
"65","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105312","I","0.156","3.6","1","86531","NM-Ex-O-6-T-D","62","6634","target","2",NA,"258"
"66","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105278","I","0.156","2.43","1","86497","DE-F-N-4-T-U","63","6634","target","2",NA,"258"
"67","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105344","I","0.858","4.111","1","86563","DE-No-O-6-T-D","64","6634","target","2",NA,"258"
"68","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105290","I","0.852","2.401","1","86509","DE-No-N-4-T-D","65","6634","target","2",NA,"258"
"69","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105430","I","0.84","5.46","1","86649","DD-Nw-N-4-T-U","66","6634","target","2",NA,"258"
"70","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105388","I","0.838","3.165","1","86607","UE-M-P-10-T-U","67","6634","target","2",NA,"258"
"71","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105450","I","0.148","5.168","1","86669","DD-Ew-O-8-T-D","68","6634","target","2",NA,"258"
"72","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105442","I","0.892","3.823","1","86661","DD-Nw-O-8-T-D","69","6634","target","2",NA,"258"
"73","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105372","I","0.874","5.06","1","86591","UE-E-P-10-T-U","70","6634","target","2",NA,"258"
"74","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105355","I","0.104","3.52","1","86574","NM-On-O-1-T-U","71","6634","target","2",NA,"258"
"75","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105403","I","0.904","3.665","1","86622","UE-P-P-5-T-U","72","6634","target","2",NA,"258"
"76","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105449","I","0.116","6.148","1","86668","DD-Ew-O-3-T-D","73","6634","target","2",NA,"258"
"77","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105305","I","0.116","2.153","1","86524","UE-E-O-3-T-D","74","6634","target","2",NA,"258"
"78","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105446","I","0.86","5.156","1","86665","DD-Nw-O-8-T-U","75","6634","target","2",NA,"258"
"79","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105407","I","0.098","3.509","1","86626","DD-Nw-P-5-T-D","76","6634","target","2",NA,"258"
"80","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105422","I","0.098","3.452","1","86641","DD-Ew-P-12-T-U","77","6634","target","2",NA,"258"
"81","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105308","I","0.924","4.333","1","86527","UE-E-O-6-T-U","78","6634","target","2",NA,"258"
"82","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105339","I","0.106","3.794","1","86558","DE-N-O-1-T-U","79","6634","target","2",NA,"258"
"83","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105302","I","0.114","2.578","1","86521","NM-On-N-4-T-U","80","6634","target","2",NA,"258"
"84","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105425","I","0.116","9.004","1","86644","DD-Nw-N-11-T-D","81","6634","target","2",NA,"258"
"85","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105282","I","0.934","3.581","1","86501","DE-N-N-4-T-D","82","6634","target","2",NA,"258"
"86","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105390","I","0.934","2.687","1","86609","UE-M-P-12-T-U","83","6634","target","2",NA,"258"
"87","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105400","I","0.098","5.077","1","86619","UE-P-P-10-T-D","84","6634","target","2",NA,"258"
"88","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105413","I","0.91","2.958","1","86632","DD-Nw-P-7-T-U","85","6634","target","2",NA,"258"
"89","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105431","I","0.1","5.43","1","86650","DD-Ew-N-9-T-D","86","6634","target","2",NA,"258"
"90","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105323","I","0.102","2.369","1","86542","DE-F-O-1-T-U","87","6634","target","2",NA,"258"
"91","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105397","I","0.102","2.863","1","86616","NM-On-P-7-T-U","88","6634","target","2",NA,"258"
"92","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105286","I","0.102","2.603","1","86505","DE-N-N-4-T-U","89","6634","target","2",NA,"258"
"93","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105416","I","0.102","3.367","1","86635","DD-Ew-P-10-T-D","90","6634","target","2",NA,"258"
"94","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105307","I","0.932","4.567","1","86526","UE-E-O-1-T-U","91","6634","target","2",NA,"258"
"95","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105283","I","0.082","5.188","1","86502","DE-N-N-9-T-U","92","6634","target","2",NA,"258"
"96","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105351","I","0.426","5.051","1","86570","NM-On-O-1-T-D","93","6634","target","2",NA,"258"
"97","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105435","I","0.098","4.574","1","86654","DD-Ew-N-9-T-U","94","6634","target","2",NA,"258"
"98","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105341","I","0.292","5.305","1","86560","DE-N-O-3-T-U","95","6634","target","2",NA,"258"
"99","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105269","I","0.116","5.659","1","86488","NM-Ex-N-11-T-U","96","6634","target","2",NA,"258"
"100","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105364","I","0.92","3.837","1","86583","UE-P-O-6-T-U","97","6634","target","2",NA,"258"
"101","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105338","I","0.91","3.048","1","86557","DE-N-O-8-T-D","98","6634","target","2",NA,"258"
"102","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105334","I","0.914","2.378","1","86553","UE-M-O-8-T-U","99","6634","target","2",NA,"258"
"103","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105293","I","0.212","3.708","1","86512","DE-No-N-11-T-U","100","6634","target","2",NA,"258"
"104","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105333","I","0.924","3.435","1","86552","UE-M-O-3-T-U","101","6634","target","2",NA,"258"
"105","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105436","I","0.072","3.749","1","86655","DD-Ew-N-2-T-U","102","6634","target","2",NA,"258"
"106","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105363","I","0.954","3.164","1","86582","UE-P-O-1-T-U","103","6634","target","2",NA,"258"
"107","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105421","I","0.092","3.391","1","86640","DD-Ew-P-7-T-U","104","6634","target","2",NA,"258"
"108","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105374","I","0.952","3.96","1","86593","UE-E-P-12-T-U","105","6634","target","2",NA,"258"
"109","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105332","I","0.898","2.515","1","86551","UE-M-O-6-T-U","106","6634","target","2",NA,"258"
"110","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105345","I","0.942","2.598","1","86564","DE-No-O-3-T-D","107","6634","target","2",NA,"258"
"111","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105342","I","0.942","1.957","1","86561","DE-N-O-8-T-U","108","6634","target","2",NA,"258"
"112","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105401","I","0.322","3.051","1","86620","UE-P-P-7-T-D","109","6634","target","2",NA,"258"
"113","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105402","I","0.322","2.651","1","86621","UE-P-P-12-T-D","110","6634","target","2",NA,"258"
"114","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105370","I","0.322","2.605","1","86589","UE-E-P-12-T-D","111","6634","target","2",NA,"258"
"115","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105382","I","0.296","6.388","1","86601","NM-Ex-P-12-T-U","112","6634","target","2",NA,"258"
"116","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105420","I","0.092","10.829","1","86639","DD-Ew-P-10-T-U","113","6634","target","2",NA,"258"
"117","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105360","I","0.128","4.665","1","86579","UE-P-O-6-T-D","114","6634","target","2",NA,"258"
"118","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105389","I","0.912","6.211","1","86608","UE-M-P-7-T-U","115","6634","target","2",NA,"258"
"119","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105337","I","0.888","3.05","1","86556","DE-N-O-3-T-D","116","6634","target","2",NA,"258"
"120","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105272","I","0.888","12.536","1","86491","DE-F-N-2-T-D","117","6634","target","2",NA,"258"
"121","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105428","I","0.914","5.279","1","86647","DD-Nw-N-2-T-U","118","6634","target","2",NA,"258"
"122","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105396","I","0.09","5.075","1","86615","NM-On-P-10-T-U","119","6634","target","2",NA,"258"
"123","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105327","I","0.168","2.963","1","86546","UE-M-O-1-T-D","120","6634","target","2",NA,"258"
"124","7750","2013-02-28_21:10:13","65.23.3.214","1","1990","2","Man","3","ENGLISH","4","ZLDQPD2K","25.66","105316","I","0.168","5.659","1","86535","NM-Ex-O-6-T-U","121","6634","target","2",NA,"258"
